577	172
578	214
584	249
611	274
605	337
593	378
535	320
540	275
535	214
506	167
466	166
469	178
480	184
485	209
492	261
479	318
108	471
139	462
171	445
179	416
225	404
257	381
270	363
294	363
306	349
317	333
332	329
344	320
356	306
378	280
380	260
398	242
401	234
402	221
401	208
399	192
393	167
380	232
24	470
71	444
112	428
176	390
218	365
249	338
277	323
302	303
312	281
340	259
350	237
357	213
358	179
356	166
19	437
37	411
74	404
104	388
133	373
157	360
180	348
190	331
210	323
228	312
238	298
277	275
294	248
304	226
319	199
319	185
320	174
257	185
152	321
99	353
71	369
29	388
8	399
