97	231
180	232
204	232
230	235
246	257
235	279
214	293
152	319
118	410
593	463
530	415
548	403
572	390
616	412
537	372
525	388
516	330
512	349
477	361
538	284
415	236
370	224
464	331
438	313
422	294
399	289
379	282
368	274
360	273
354	264
349	262
343	259
336	255
325	248
320	238
332	239
338	243
344	247
352	252
388	269
301	235
288	228
283	221
477	361
419	324
399	315
376	302
364	291
349	280
332	271
316	256
299	245
289	241
285	237
279	232
270	226
409	354
396	334
354	310
344	297
325	287
308	274
299	266
290	255
278	248
273	241
263	237
