105	284
108	252
88	239
75	250
63	240
59	261
59	274
159	345
167	315
209	310
252	337
228	352
196	374
212	398
318	392
330	416
327	455
395	450
553	431
488	386
430	358
395	340
347	311
325	303
307	292
280	275
257	271
249	261
220	246
205	237
184	229
239	252
594	412
542	389
508	372
453	342
404	322
372	308
344	287
304	274
257	249
231	237
222	234
462	327
408	303
357	281
288	251
270	242
257	235
244	230
585	336
524	314
490	305
450	300
425	290
417	279
390	279
375	271
367	264
343	258
329	252
316	248
304	245
283	238
