87	443
131	366
161	284
162	260
169	235
112	250
106	267
81	268
229	318
263	311
220	240
189	233
182	222
231	235
207	233
539	434
537	394
559	376
622	409
486	267
461	256
412	245
345	213
417	353
380	326
348	303
327	289
314	275
299	264
286	256
273	245
264	240
260	233
252	223
243	219
231	215
459	353
447	342
426	326
388	304
369	290
353	282
341	273
326	264
318	261
308	253
299	247
294	242
285	238
280	234
273	228
267	215
503	353
474	333
471	314
535	336
445	315
413	298
380	279
362	272
345	257
330	252
322	247
314	241
306	236
294	231
283	221
314	231
