60	260
79	256
99	248
127	252
146	262
128	274
121	301
146	284
167	304
143	320
185	329
216	311
212	348
243	339
275	366
328	398
220	421
15	466
606	458
609	432
614	337
526	382
482	360
439	337
416	326
403	316
386	311
366	300
336	288
319	281
307	274
298	263
272	255
260	250
247	246
229	240
209	246
234	255
246	256
254	263
269	269
281	275
301	286
319	295
326	305
346	313
367	325
394	332
431	354
468	381
511	350
433	315
404	297
385	293
348	276
330	270
304	243
278	244
258	237
272	233
285	235
346	260
369	271
397	276
412	280
425	289
461	297
476	303
492	310
513	313
555	327
437	291
609	343
