145	466
152	429
172	352
227	318
208	302
198	294
195	287
396	449
288	356
274	340
256	320
233	300
224	292
234	280
245	290
255	297
268	308
310	339
347	371
511	387
491	374
456	357
433	351
411	336
396	327
388	322
371	314
365	307
335	291
320	286
291	272
603	408
576	396
503	362
472	345
445	337
424	323
411	314
395	307
374	298
365	293
354	289
343	282
325	276
310	268
594	382
545	360
517	339
484	334
451	314
403	300
377	285
355	271
407	289
419	293
438	296
450	300
467	309
489	317
522	327
543	335
570	345
599	350
