80	196
83	227
46	206
37	229
65	162
83	437
122	378
135	329
134	301
148	273
147	218
155	209
155	181
155	166
151	150
169	146
179	171
210	219
206	236
258	338
310	313
300	280
293	248
280	229
261	206
246	193
226	208
225	190
207	182
196	160
214	161
215	146
226	166
232	177
404	353
424	381
539	379
485	338
444	311
406	271
356	244
344	234
323	213
294	193
273	178
265	168
259	162
286	170
286	161
276	155
296	169
317	181
328	192
341	206
362	219
391	227
406	241
438	263
492	305
546	337
587	365
625	352
579	329
527	290
493	264
461	253
421	227
381	207
359	194
351	185
352	176
332	177
313	163
302	157
296	150
338	167
385	154
414	161
466	191
563	222
