409	470
287	387
262	344
186	260
166	254
139	265
222	280
214	265
202	259
213	250
278	326
326	371
344	348
365	411
406	446
418	395
482	459
614	418
591	397
571	383
543	380
534	370
514	363
505	353
491	346
471	338
441	315
413	307
386	290
360	281
350	273
336	263
324	260
314	257
309	252
301	248
289	238
595	374
571	363
549	356
532	343
523	334
508	331
490	328
481	318
469	312
455	304
433	298
419	290
403	282
395	277
385	273
374	266
365	262
356	256
335	254
326	250
315	243
306	236
601	353
578	348
559	340
547	329
530	318
518	300
488	304
479	296
464	280
425	277
420	273
403	268
387	258
361	250
345	243
336	237
330	233
407	256
392	246
379	242
369	237
362	236
357	233
432	265
493	282
514	285
543	295
577	308
615	322
