70	255
89	239
112	214
123	193
146	158
162	134
170	121
198	125
184	142
183	158
178	167
168	179
157	187
123	255
87	328
42	405
90	384
100	466
124	401
146	329
172	245
188	222
188	205
200	196
207	174
210	159
214	145
219	135
225	117
235	449
234	353
246	317
247	247
254	228
252	218
254	206
254	192
255	164
260	145
264	124
266	117
299	462
300	373
299	323
296	234
293	219
295	200
295	187
291	175
289	157
289	143
288	132
286	119
416	461
393	423
373	364
359	326
343	251
353	238
342	219
334	196
333	174
327	165
326	155
323	143
323	132
312	117
310	126
