113	398
124	346
138	300
137	277
155	234
168	225
184	202
205	173
238	143
276	82
285	55
205	427
198	372
196	322
210	289
210	247
218	223
251	185
260	168
264	146
277	128
289	95
295	84
304	73
309	61
311	56
312	49
277	381
273	343
261	299
272	274
272	238
281	220
289	198
294	187
300	159
308	142
307	124
323	94
324	82
331	68
332	58
365	319
351	285
354	218
351	189
357	143
360	100
366	84
369	77
364	61
362	51
490	376
447	331
415	282
411	249
393	184
396	142
389	113
389	98
386	88
386	73
388	61
389	50
409	61
413	70
417	75
415	81
412	90
419	105
439	138
430	163
441	199
449	228
508	329
