104	410
134	394
145	291
138	264
352	456
232	321
194	281
169	260
432	468
317	365
271	333
253	309
221	288
204	266
187	254
224	260
247	277
336	346
382	377
458	441
603	402
572	403
554	383
531	375
515	368
503	357
470	343
434	321
404	309
368	289
360	281
349	274
343	271
333	268
326	265
318	259
306	253
294	246
589	372
566	360
519	343
483	331
453	311
429	294
406	288
395	282
384	278
372	273
367	270
361	264
348	262
331	255
307	246
335	240
355	248
380	258
388	267
373	247
358	242
403	254
429	264
451	284
495	305
471	300
542	330
559	338
577	346
592	351
610	357
534	299
