113	188
107	214
107	239
107	273
100	331
82	384
82	414
15	250
21	230
31	192
33	180
144	170
176	194
217	205
256	245
265	265
302	300
266	321
239	345
235	374
353	438
553	415
505	386
457	342
430	331
410	311
393	294
378	286
364	278
346	272
332	255
325	245
307	232
288	224
288	210
275	204
255	191
244	184
235	171
228	161
606	399
564	382
545	350
503	345
478	327
458	310
435	286
389	265
374	249
353	232
338	223
312	208
295	198
288	185
277	180
264	173
258	166
601	359
558	319
511	302
457	271
436	241
398	235
379	224
350	207
327	192
298	178
298	172
281	164
274	163
568	308
548	283
514	197
559	204
