87	427
94	376
117	335
132	309
168	226
191	207
214	166
235	138
260	81
281	62
210	421
196	383
188	338
200	284
212	262
229	229
228	188
253	168
266	143
276	134
294	96
294	85
304	74
313	54
319	48
280	399
273	344
272	314
272	289
269	267
273	237
279	212
285	199
289	181
292	164
300	153
305	140
310	125
319	94
322	86
324	75
328	62
336	50
399	372
350	273
347	202
363	174
360	165
359	144
354	130
359	117
363	89
363	77
362	66
363	72
364	60
366	50
386	51
385	63
388	70
389	86
388	114
398	133
399	169
511	365
536	306
429	161
431	138
423	111
420	90
414	78
