286	438
343	444
407	467
315	399
288	375
262	355
246	366
225	349
204	347
238	338
223	329
196	325
182	315
169	302
189	300
195	306
207	313
170	323
154	313
151	302
154	338
574	466
476	415
428	377
403	373
336	339
323	330
299	322
291	316
278	308
257	297
246	291
490	399
454	380
426	361
375	340
359	333
314	317
304	310
297	304
283	300
275	296
265	289
504	385
481	374
401	340
376	330
362	324
345	316
331	310
320	304
308	300
298	296
289	289
306	292
333	303
357	313
374	315
388	320
405	326
429	336
441	343
470	352
498	358
526	373
564	381
609	393
