106	445
102	383
108	340
98	319
108	300
98	282
93	261
94	244
97	222
129	230
173	312
203	437
256	342
205	293
293	312
401	449
569	466
556	457
541	442
507	438
496	411
487	402
478	395
462	387
451	369
430	360
414	353
411	329
383	321
370	306
357	300
349	294
344	287
336	283
333	272
323	266
315	263
303	255
299	242
291	237
298	230
278	226
281	229
273	219
266	211
254	209
604	421
572	402
550	391
548	379
531	370
501	353
475	333
477	342
461	320
450	306
430	300
416	292
402	285
393	264
391	279
366	261
364	245
333	235
318	223
309	213
313	216
298	210
597	353
529	303
499	305
479	287
449	279
431	262
386	244
398	238
378	221
351	211
339	209
