563	224
546	233
521	204
483	209
445	181
543	329
509	308
466	274
438	260
418	250
398	245
387	235
371	226
347	206
332	200
315	190
361	205
377	209
420	229
480	256
513	292
626	341
611	404
550	375
536	358
488	329
458	307
443	291
431	277
399	264
376	256
369	245
344	228
315	216
309	210
304	200
294	192
275	181
543	408
468	355
439	336
407	316
390	301
377	287
356	276
344	268
339	255
322	251
313	247
306	237
301	231
295	225
286	221
280	216
275	208
268	203
260	198
255	189
252	179
238	179
206	194
231	218
246	248
264	256
310	301
323	331
390	393
441	436
374	441
199	247
198	227
154	200
197	299
76	409
96	336
104	308
101	282
120	260
116	236
113	209
115	192
