113	397
89	342
68	287
66	268
71	246
73	233
93	214
108	207
50	255
54	461
31	367
11	310
12	284
12	264
61	213
79	206
84	190
106	190
150	247
155	270
222	370
251	390
244	329
201	273
178	230
192	195
584	466
511	439
490	409
465	396
417	378
348	326
310	292
288	279
264	261
253	235
254	225
248	213
249	201
252	193
253	184
622	434
601	420
542	406
501	381
450	353
407	327
358	298
348	282
333	269
303	257
283	216
279	205
599	392
515	357
470	329
403	295
388	282
359	263
341	247
331	239
324	224
309	206
310	200
309	192
