191	470
199	441
199	456
196	410
182	350
175	323
145	392
164	403
137	418
156	423
149	447
280	373
273	335
272	320
259	303
252	281
351	419
335	400
332	381
317	360
301	350
301	327
291	302
288	287
281	279
276	259
399	413
375	389
357	370
349	358
341	349
338	337
325	315
314	302
314	294
313	285
301	275
558	465
448	398
424	382
408	369
396	355
362	315
361	305
348	292
339	284
332	271
327	262
325	255
459	374
514	390
566	365
586	380
608	391
498	319
428	355
386	311
363	282
357	277
350	269
344	264
357	258
343	245
369	271
386	287
383	279
407	304
425	320
