37	402
58	323
70	310
70	297
68	273
58	259
69	243
78	230
95	229
93	248
104	256
117	267
141	260
163	277
215	315
150	330
177	360
225	358
222	403
255	452
293	415
340	471
403	460
553	411
498	392
436	358
398	344
374	329
332	306
310	295
287	285
274	275
255	265
230	254
216	248
196	234
180	227
568	395
524	377
485	363
449	337
393	315
365	294
343	290
321	281
292	266
262	253
247	248
229	240
206	224
573	377
524	357
472	336
426	317
401	301
374	288
324	266
291	256
278	248
263	243
245	232
233	224
224	218
298	252
336	258
324	254
313	249
304	243
296	237
275	227
368	269
393	277
424	290
599	336
