66	232
92	453
81	405
120	382
125	360
137	328
139	295
155	255
151	243
162	231
148	220
147	205
154	187
155	177
165	209
205	174
235	172
239	182
247	197
283	229
270	273
246	242
345	295
360	373
297	377
299	415
537	375
504	353
383	261
341	232
354	226
318	213
306	201
293	193
285	182
276	172
261	164
622	384
491	319
478	295
463	283
443	270
411	253
401	244
383	238
375	222
354	201
331	197
322	192
312	183
299	174
292	168
593	327
550	298
504	276
473	263
450	247
451	231
409	224
398	214
383	205
403	200
365	200
357	190
333	182
325	176
315	165
338	167
359	176
428	167
472	181
562	191
561	213
