155	343
235	409
212	382
199	366
160	318
141	302
342	463
318	434
263	399
244	379
236	367
214	350
198	337
188	306
204	321
218	335
277	375
290	389
337	423
367	442
574	465
537	453
489	433
467	410
422	397
393	378
339	352
321	343
303	331
281	320
268	313
256	305
250	302
239	298
232	292
225	289
482	395
506	414
539	407
613	443
508	374
473	386
443	382
404	366
384	354
357	342
340	334
328	328
309	322
296	315
280	306
268	299
257	294
246	289
240	287
449	365
421	357
388	342
350	326
336	319
326	315
318	312
302	305
291	298
279	294
270	287
261	285
322	303
343	312
354	320
372	324
385	329
393	333
404	338
432	347
