419	447
385	421
324	363
287	389
252	358
286	345
246	326
228	336
226	318
210	313
199	303
188	296
172	287
151	299
190	317
165	336
154	325
110	300
105	284
71	287
60	311
171	433
526	391
602	400
539	378
564	356
586	346
461	368
477	355
505	348
521	341
542	328
490	332
464	336
440	340
424	353
408	344
391	338
404	324
425	324
448	321
473	315
382	303
365	306
355	315
370	315
370	329
350	328
328	321
289	306
309	298
342	295
304	283
289	271
285	282
278	291
274	299
249	292
258	283
259	272
234	276
217	283
233	286
