84	182
121	188
114	232
162	458
196	437
201	393
212	350
216	322
217	296
223	266
209	252
214	213
209	179
205	164
214	163
280	271
386	466
454	444
504	395
430	337
382	276
327	289
293	206
323	204
293	183
280	166
589	386
576	364
524	332
451	277
438	264
425	246
402	231
387	216
375	210
370	202
356	186
341	180
334	174
325	164
625	361
562	316
543	302
517	286
511	274
488	263
471	246
449	230
432	218
417	210
406	200
389	183
377	180
372	172
359	167
592	298
564	284
550	264
509	243
497	250
487	229
459	214
439	201
434	196
422	188
390	167
623	285
600	274
566	260
583	203
555	194
549	174
529	185
515	180
504	169
