296	390
251	347
233	338
218	323
194	309
184	300
194	326
218	350
260	386
251	412
176	336
155	310
145	305
158	369
558	455
448	399
426	390
411	376
383	368
369	359
349	351
334	342
319	334
306	327
288	317
264	304
249	297
236	292
557	461
599	454
607	434
611	397
582	387
505	404
477	394
445	380
428	372
412	363
391	353
371	344
351	337
335	325
323	323
299	308
272	295
260	291
524	395
492	381
454	365
429	357
398	339
372	330
362	327
349	320
337	316
317	306
291	294
278	289
267	287
509	364
475	358
432	338
395	325
375	320
358	313
