157	229
141	288
111	264
184	425
211	384
230	315
228	298
231	244
256	195
260	208
294	284
313	313
355	377
403	361
362	326
328	269
305	232
341	229
345	247
351	263
367	271
382	285
423	324
463	363
509	410
609	394
559	366
522	333
502	323
491	310
472	303
466	292
456	284
435	271
420	261
416	255
407	249
393	243
381	228
362	213
355	201
626	369
587	344
563	324
534	315
527	300
501	281
476	271
459	261
445	253
438	249
426	240
422	233
411	226
399	221
390	214
383	206
404	200
391	192
372	202
368	195
427	212
439	225
447	231
459	234
490	240
516	269
522	253
534	263
529	277
540	287
561	300
592	293
597	322
