70	453
337	394
271	338
254	313
215	287
200	273
178	258
161	256
152	247
185	279
218	306
235	285
268	308
305	331
547	400
496	379
470	363
433	342
406	327
381	314
354	305
335	292
319	284
299	272
287	266
268	258
257	251
249	245
234	239
228	236
611	444
607	405
566	386
532	371
503	355
450	334
423	319
399	308
380	301
367	290
423	301
480	326
554	360
337	279
321	269
302	259
289	257
279	254
270	247
261	242
251	236
332	266
318	261
298	242
270	239
259	234
267	230
281	237
315	247
325	248
340	255
350	260
362	266
387	269
400	276
417	281
448	290
487	300
556	315
604	321
