18	255
53	182
61	165
69	155
66	236
75	216
76	206
78	197
82	187
83	184
87	176
94	160
87	451
123	351
149	288
139	270
153	249
156	191
156	168
156	156
183	171
197	196
210	247
265	347
288	298
243	240
231	198
204	171
197	155
212	159
220	156
231	171
312	263
568	392
527	364
483	334
458	312
432	300
417	285
403	277
388	265
380	246
364	243
365	229
329	224
316	211
302	201
297	195
290	190
283	179
270	172
258	161
267	169
244	150
571	334
521	335
504	308
462	284
441	264
418	249
403	251
391	239
389	232
365	215
349	202
330	198
318	185
312	178
296	171
282	160
277	151
609	339
613	316
566	309
549	277
529	289
493	271
467	255
447	244
434	235
420	230
408	221
395	214
380	208
406	197
420	210
376	203
365	193
379	188
340	181
326	171
319	167
301	157
435	164
442	177
487	210
621	252
