451	457
380	390
331	355
294	330
258	303
242	287
225	295
238	303
263	326
283	355
306	372
344	401
280	382
250	347
205	303
578	409
550	409
531	402
519	391
495	378
471	367
451	353
431	342
410	330
396	324
383	317
365	311
344	296
330	290
317	283
306	276
597	399
571	391
554	382
535	374
519	365
511	357
489	351
478	345
448	333
416	313
389	304
372	295
358	287
338	284
332	278
323	271
615	391
595	380
569	373
561	363
543	359
531	353
516	343
498	338
478	329
466	320
445	319
412	302
399	297
384	288
357	276
344	268
366	269
383	279
398	282
416	287
428	294
440	298
455	304
472	307
482	315
514	322
533	329
559	335
591	344
