105	455
104	341
110	295
104	263
93	232
101	224
84	217
173	214
158	275
184	276
257	353
249	320
306	406
372	389
325	334
308	311
261	266
207	206
529	413
508	406
482	390
477	365
456	358
438	342
424	334
406	323
399	315
394	300
374	300
372	290
362	282
353	274
347	264
332	255
329	244
313	233
298	226
294	214
278	209
613	408
597	402
565	387
551	368
538	357
522	352
513	345
495	338
498	329
479	319
477	311
458	310
451	298
430	294
422	276
417	266
403	259
388	251
368	240
357	234
353	222
341	220
328	212
609	368
592	354
577	338
557	328
537	323
525	310
514	300
506	291
483	279
453	261
440	248
427	239
411	234
408	226
399	220
396	213
386	204
371	208
361	197
