137	161
138	175
135	185
129	203
125	218
115	236
83	245
97	207
104	193
114	179
117	171
137	422
177	289
196	266
195	236
197	218
194	202
194	187
194	178
191	164
205	163
238	180
254	179
246	164
262	185
243	195
266	290
283	252
320	247
380	308
337	327
451	373
590	381
493	340
441	298
413	278
388	259
372	242
352	227
326	211
304	190
291	178
279	169
273	163
579	355
515	316
482	295
449	276
418	241
385	229
365	212
344	203
336	193
322	184
310	177
300	165
294	162
606	335
530	298
519	260
497	274
469	261
451	253
443	237
458	227
433	224
401	214
385	210
375	206
368	193
377	188
326	175
321	170
316	169
312	161
530	226
470	190
435	188
406	179
408	173
